Exponent	Iterative	Recursive
3617	0.000999212	0.00212193
3618	0.00102115	0.00211406
3619	0.00100613	0.00226593
3620	0.00100398	0.00231099
3621	0.000997066	0.00211716
3622	0.00100493	0.00223613
3623	0.000997066	0.00211501
3624	0.00100708	0.00216699
3625	0.000999928	0.00243497
3626	0.00100899	0.0021131
3627	0.00101209	0.00212693
3628	0.00101304	0.00223804
3629	0.00100183	0.00216699
3630	0.00100994	0.00232911
3631	0.00100803	0.00223994
3632	0.00100899	0.00211883
3633	0.00100303	0.00212693
3634	0.00102615	0.00226998
3635	0.0010159	0.00232816
3636	0.00101399	0.00211811
3637	0.00100613	0.00226092
3638	0.00101399	0.00212812
3639	0.00101113	0.00212908
3640	0.00105	0.002455
3641	0.00100994	0.00213099
3642	0.00101399	0.00212693
3643	0.00102305	0.00225186
3644	0.00101781	0.00212789
3645	0.00104117	0.00234389
3646	0.00100803	0.00302792
3647	0.00101495	0.00210619
3648	0.001019	0.00214195
3649	0.00101304	0.00230598
3650	0.00125194	0.00213695
3651	0.0010159	0.00212908
3652	0.00101209	0.00230718
3653	0.00102305	0.00213885
3654	0.00102091	0.00214791
3655	0.00124288	0.00234485
3656	0.00102901	0.00213599
3657	0.00102186	0.00213814
3658	0.00101995	0.00232005
3659	0.00102282	0.0023272
3660	0.00104713	0.00215697
3661	0.00102091	0.0023191
3662	0.00101995	0.00214911
3663	0.00102115	0.00214005
3664	0.00103903	0.00251317
3665	0.00104904	0.00217319
3666	0.00102401	0.00225592
3667	0.00102806	0.00232506
3668	0.00104189	0.00215912
3669	0.00102401	0.00235701
3670	0.00102997	0.00247192
3671	0.00103593	0.00214791
3672	0.00102091	0.00214601
3673	0.00102305	0.002321
3674	0.00102782	0.00234413
3675	0.00102615	0.00219607
3676	0.00102711	0.00232196
3677	0.00102687	0.00214696
3678	0.00102305	0.00216889
3679	0.00123191	0.00233507
3680	0.00109601	0.00295019
3681	0.00113606	0.002249
3682	0.00102901	0.00218201
3683	0.00102806	0.00237393
3684	0.00102806	0.00217986
3685	0.00104403	0.0022099
3686	0.00104403	0.00218892
3687	0.00103688	0.0021801
3688	0.00103521	0.00238895
3689	0.00103998	0.00218391
3690	0.00104594	0.00227594
3691	0.00103807	0.00220084
3692	0.00103807	0.00218892
3693	0.00103617	0.00237703
3694	0.00103807	0.00219297
3695	0.00104117	0.00223899
3696	0.00104094	0.00219297
3697	0.00103998	0.00218916
3698	0.00104403	0.00238395
3699	0.00104094	0.00218415
3700	0.00104189	0.00223708
3701	0.00104403	0.00220585
3702	0.00104094	0.00220108
3703	0.00124097	0.00219703
3704	0.00105596	0.00220203
3705	0.00107002	0.00226498
3706	0.0010581	0.00245595
3707	0.00104904	0.00223899
3708	0.00123906	0.00223589
3709	0.00104499	0.00231814
3710	0.00104809	0.00229096
3711	0.00105095	0.00320792
3712	0.00105286	0.00244713
3713	0.00105095	0.00224113
3714	0.00104713	0.00230789
3715	0.0010798	0.00226212
3716	0.00104904	0.00240898
3717	0.0012362	0.00224495
3718	0.00105405	0.00224805
3719	0.0010519	0.00225306
3720	0.00110102	0.00224614
3721	0.00106001	0.00255203
3722	0.00105	0.00224805
3723	0.00105214	0.00246787
3724	0.00106597	0.00226903
3725	0.00107288	0.00225306
3726	0.00105095	0.00251484
3727	0.00105	0.00227618
3728	0.00104499	0.00241208
3729	0.00104594	0.00227499
3730	0.00106287	0.00226116
3731	0.00123715	0.00225997
3732	0.00104785	0.00223804
3733	0.00106001	0.00235987
3734	0.00104713	0.00234008
3735	0.0010581	0.00286412
3736	0.00114512	0.00236392
3737	0.00105095	0.00231695
3738	0.00108194	0.00300598
3739	0.00107908	0.00229716
3740	0.00124717	0.00261784
3741	0.00109506	0.0022769
3742	0.00105906	0.00227594
3743	0.00107884	0.00232601
3744	0.00110602	0.00246
3745	0.00106883	0.00242019
3746	0.00106001	0.00231409
3747	0.00120711	0.00254798
3748	0.00116301	0.00252485
3749	0.00106311	0.00245285
3750	0.00106597	0.00237894
3751	0.00106287	0.00225091
3752	0.00106716	0.00247979
3753	0.00106692	0.00250316
3754	0.00106907	0.00225806
3755	0.00106716	0.00233889
3756	0.00106716	0.00225592
3757	0.00106311	0.00242901
3758	0.00106788	0.00250411
3759	0.00106978	0.00226402
3760	0.00107312	0.00226593
3761	0.00106716	0.00226593
3762	0.00107288	0.00238299
3763	0.00126696	0.00229096
3764	0.00107193	0.00248718
3765	0.00108194	0.0028398
3766	0.00105309	0.00226808
3767	0.00107813	0.00260806
3768	0.0010922	0.00227594
3769	0.00107813	0.00249791
3770	0.00106597	0.00226998
3771	0.00107694	0.00227499
3772	0.00107312	0.00258899
3773	0.00107288	0.00229502
3774	0.00107384	0.0024581
3775	0.00107622	0.00229096
3776	0.00107288	0.00248003
3777	0.00107598	0.0023489
3778	0.00107694	0.00230312
3779	0.00107813	0.00239992
3780	0.00108099	0.0022831
3781	0.00107598	0.00269914
3782	0.001086	0.00233293
3783	0.00107789	0.00227904
3784	0.00107384	0.00235915
3785	0.00107718	0.00228095
3786	0.00127006	0.0024581
3787	0.001122	0.0022862
3788	0.00109196	0.00229597
3789	0.00108004	0.00230002
3790	0.00111389	0.00269413
3791	0.00116491	0.0031991
3792	0.00108004	0.00230193
3793	0.00108695	0.00228715
3794	0.00108409	0.00230384
3795	0.00127101	0.00229597
3796	0.0010829	0.0024569
3797	0.00107908	0.00229692
3798	0.00108695	0.00252104
3799	0.00108218	0.002491
3800	0.00108218	0.00230098
3801	0.00110412	0.00240707
3802	0.00109506	0.00229383
3803	0.00107789	0.00246787
3804	0.00127888	0.00229621
3805	0.00108194	0.00230598
3806	0.00111914	0.0023129
3807	0.001086	0.00230193
3808	0.0010879	0.00260997
3809	0.00109601	0.0023191
3810	0.00109816	0.00256491
3811	0.00110602	0.00231099
3812	0.00120616	0.0026288
3813	0.00131392	0.00264812
3814	0.00108409	0.00231409
3815	0.00110602	0.00252199
3816	0.00110817	0.00231194
3817	0.00110197	0.00251293
3818	0.00110912	0.00297284
3819	0.00109005	0.00230908
3820	0.00110984	0.00249481
3821	0.00109386	0.00230408
3822	0.00128889	0.002316
3823	0.00110412	0.00231886
3824	0.00109506	0.00236106
3825	0.00109196	0.00244308
3826	0.00109005	0.00251508
3827	0.00109196	0.00253105
3828	0.001091	0.00231004
3829	0.00109816	0.00236297
3830	0.00109506	0.00241113
3831	0.00128913	0.00232291
3832	0.00109696	0.002491
3833	0.00109601	0.002321
3834	0.00113797	0.00231886
3835	0.00111008	0.00251794
3836	0.00109792	0.00231695
3837	0.00109887	0.00245905
3838	0.00110102	0.00235391
3839	0.00110912	0.00254798
3840	0.00129294	0.00233197
3841	0.00109696	0.00232291
3842	0.00110388	0.00239205
3843	0.00110197	0.0023551
3844	0.00110698	0.00350189
3845	0.00110912	0.00233889
3846	0.00111198	0.00232792
3847	0.00110388	0.00240421
3848	0.00111294	0.00232577
3849	0.00132108	0.00261688
3850	0.0013001	0.00243688
3851	0.00113106	0.00234509
3852	0.00109601	0.00234818
3853	0.00110006	0.0025239
3854	0.00109792	0.0024581
3855	0.00109792	0.00233197
3856	0.00110292	0.00254893
3857	0.00110698	0.00253296
3858	0.00111008	0.00233388
3859	0.00110292	0.00240302
3860	0.00110984	0.00233006
3861	0.00110388	0.00251508
3862	0.00111413	0.00254512
3863	0.00110817	0.00233889
3864	0.00110793	0.00235009
3865	0.00110102	0.002352
3866	0.00111604	0.00266886
3867	0.00110793	0.00234199
3868	0.00111008	0.00259304
3869	0.00110102	0.00235581
3870	0.00110412	0.00234485
3871	0.00110984	0.00329399
3872	0.00112605	0.00233412
3873	0.00111914	0.00269103
3874	0.00123715	0.00244904
3875	0.00116897	0.00265217
3876	0.00116611	0.00251603
3877	0.00116396	0.00243688
3878	0.00115681	0.00260782
3879	0.00115609	0.00264382
3880	0.00119805	0.00247002
3881	0.00116897	0.00244403
3882	0.00117111	0.00243902
3883	0.00117016	0.00256085
3884	0.00135398	0.00247002
3885	0.00116205	0.00267601
3886	0.00116706	0.00244594
3887	0.00116706	0.00244808
3888	0.00116587	0.00270104
3889	0.00118279	0.00244379
3890	0.00117016	0.00262094
3891	0.00116301	0.00244284
3892	0.00115895	0.00262403
3893	0.00115991	0.0024631
3894	0.00116014	0.00244594
3895	0.0011549	0.00256896
3896	0.00116301	0.00244498
3897	0.00135303	0.00267506
3898	0.00118303	0.00298595
3899	0.00118685	0.00246811
3900	0.00116801	0.00257897
3901	0.00136185	0.002455
3902	0.00118208	0.00277305
3903	0.00120401	0.00255585
3904	0.0011971	0.00245786
3905	0.00117993	0.00271797
3906	0.00117517	0.00247192
3907	0.00118184	0.00263
3908	0.00117517	0.00246596
3909	0.00118208	0.00263691
3910	0.00117493	0.00246716
3911	0.00118709	0.0024941
3912	0.00117803	0.00259805
3913	0.00117993	0.00246096
3914	0.00137806	0.00269008
3915	0.00117993	0.00248504
3916	0.00117683	0.00247717
3917	0.00118017	0.00253582
3918	0.00136304	0.00247097
3919	0.00118995	0.00266099
3920	0.00121117	0.00246406
3921	0.00118113	0.00247693
3922	0.00118184	0.00266409
3923	0.00118184	0.00247121
3924	0.00118399	0.00333881
3925	0.00118709	0.00248194
3926	0.00118995	0.0026598
3927	0.00118709	0.00248194
3928	0.00118184	0.00248098
3929	0.00119615	0.00259399
3930	0.00119209	0.00264502
3931	0.00118494	0.0027051
3932	0.00118113	0.00247884
3933	0.00117898	0.00248504
3934	0.00117421	0.00247979
3935	0.00133705	0.00238705
3936	0.00113606	0.00255799
3937	0.00114608	0.00241399
3938	0.00113297	0.00239086
3939	0.00115204	0.00258684
3940	0.00113797	0.00239706
3941	0.00113821	0.00251198
3942	0.00113392	0.00240278
3943	0.00114012	0.00282288
3944	0.00113797	0.00239801
3945	0.00114202	0.00239301
3946	0.00114417	0.00249195
3947	0.00115299	0.00239301
3948	0.00114202	0.00276303
3949	0.00114679	0.00240707
3950	0.00114298	0.00239897
3951	0.00115013	0.00304198
3952	0.00113606	0.00257087
3953	0.00114703	0.00257087
3954	0.00114703	0.00240588
3955	0.00114393	0.00241208
3956	0.00115299	0.00261617
3957	0.00114918	0.00240898
3958	0.00114703	0.00252914
3959	0.00116396	0.00242782
3960	0.00120997	0.00296903
3961	0.00137901	0.00249505
3962	0.00115585	0.00241208
3963	0.00114799	0.00248122
3964	0.00114703	0.00241899
3965	0.00115895	0.00277209
3966	0.001158	0.00240993
3967	0.00114584	0.0024302
3968	0.00115108	0.00241804
3969	0.00115204	0.00260997
3970	0.00115108	0.00255489
3971	0.00114799	0.00241208
3972	0.00115108	0.00263596
3973	0.0011549	0.0024209
3974	0.00135493	0.00244117
3975	0.00115013	0.0024879
3976	0.0011549	0.00242496
3977	0.00115299	0.00335193
3978	0.00115991	0.00263095
3979	0.00115395	0.00243115
3980	0.00115299	0.00248623
3981	0.00116301	0.00241804
3982	0.00115585	0.00280309
3983	0.00115204	0.00243092
3984	0.0011549	0.00242209
3985	0.00115681	0.00243211
3986	0.00115514	0.00243592
3987	0.00135088	0.00255394
3988	0.00115585	0.00244403
3989	0.00115991	0.00264502
3990	0.00115895	0.00243115
3991	0.00116396	0.00262403
3992	0.00117207	0.00250387
3993	0.00116801	0.00242496
3994	0.00116587	0.00260806
3995	0.00115919	0.00263405
3996	0.00117612	0.00244403
3997	0.00116611	0.00244403
3998	0.00116205	0.00244594
3999	0.00116205	0.00257015
4000	0.00135684	0.00243616
4001	0.00117707	0.00264907
4002	0.00116706	0.00245094
4003	0.00117898	0.00243807
4004	0.00134611	0.00317407
4005	0.00117302	0.00246096
4006	0.00117397	0.00267386
4007	0.00117207	0.00243998
4008	0.00117183	0.0026381
4009	0.00116992	0.00252318
4010	0.00116706	0.00244403
4011	0.00117278	0.00261903
4012	0.00116801	0.00263214
4013	0.00117397	0.00244403
4014	0.00116491	0.00246906
4015	0.00118303	0.00246
4016	0.00117397	0.00256586
4017	0.00136185	0.00244617
4018	0.00117302	0.00267816
4019	0.00117517	0.00246096
4020	0.00118184	0.0024581
4021	0.00137782	0.00278401
4022	0.00128293	0.0027771
4023	0.001266	0.0026238
4024	0.00117397	0.00244904
4025	0.00118184	0.00264215
4026	0.00117397	0.00246716
4027	0.00117612	0.00246
4028	0.00117683	0.00257301
4029	0.00118303	0.00264788
4030	0.00117493	0.00268507
4031	0.00117898	0.00301886
4032	0.00118709	0.00245595
4033	0.00118589	0.00278115
4034	0.001194	0.00246501
4035	0.00119209	0.00268292
4036	0.00119686	0.00248098
4037	0.00118995	0.0026691
4038	0.00119996	0.00254703
4039	0.0011909	0.00247216
4040	0.00119114	0.00265193
4041	0.00119114	0.00247192
4042	0.00138783	0.00247693
4043	0.00118685	0.00247502
4044	0.00119996	0.00247908
4045	0.00120306	0.00260496
4046	0.00120401	0.00267196
4047	0.00120378	0.00270414
4048	0.00119996	0.00247502
4049	0.0011971	0.00248408
4050	0.00121117	0.00273991
4051	0.00119591	0.00248003
4052	0.00120091	0.00265598
4053	0.00120687	0.00249815
4054	0.00120997	0.00268102
4055	0.00120306	0.00251389
4056	0.001194	0.00251293
4057	0.0012219	0.00330615
4058	0.00121188	0.00267887
4059	0.00121689	0.00248194
4060	0.00120711	0.00248909
4061	0.00120997	0.00247908
4062	0.00120401	0.00261497
4063	0.0014379	0.00274014
4064	0.00129414	0.00269985
4065	0.00121307	0.00252295
4066	0.00120592	0.00249696
4067	0.00140882	0.00255919
4068	0.00120997	0.00248194
4069	0.00121713	0.00265312
4070	0.00120997	0.00252509
4071	0.00122094	0.00267696
4072	0.00120687	0.0024991
4073	0.00120902	0.002491
4074	0.00120997	0.00261998
4075	0.00121498	0.00268793
4076	0.00121593	0.0027132
4077	0.00121117	0.00249386
4078	0.00121403	0.0024991
4079	0.00122213	0.0027678
4080	0.00121903	0.00251508
4081	0.00130987	0.00302291
4082	0.00130606	0.00249696
4083	0.00121903	0.00269485
4084	0.00122309	0.00312495
4085	0.00122094	0.00247812
4086	0.0012219	0.002666
4087	0.0012219	0.0026989
4088	0.00121808	0.00251484
4089	0.00121999	0.00251007
4090	0.00121903	0.00249696
4091	0.00122404	0.00263786
4092	0.00141501	0.00251389
4093	0.00122905	0.00273204
4094	0.00123	0.00251293
4095	0.00121903	0.00251889
4096	0.00140786	0.00259018
4097	0.0012331	0.00250387
4098	0.00122905	0.00267887
4099	0.00121593	0.00253415
4100	0.00121307	0.00270915
4101	0.00121808	0.00253797
4102	0.00121713	0.00251293
4103	0.00121784	0.00262904
4104	0.00121593	0.00271201
4105	0.0012269	0.00274801
4106	0.00121999	0.00252104
4107	0.00122213	0.00252199
4108	0.00122118	0.00278282
4109	0.00122499	0.0025239
4110	0.00122809	0.00345397
4111	0.00123191	0.002527
4112	0.00124407	0.00271487
4113	0.00122094	0.00259399
4114	0.00123882	0.0025332
4115	0.00122213	0.00268984
4116	0.00122499	0.00273108
4117	0.0012331	0.00255895
4118	0.00123405	0.00276303
4119	0.001441	0.00264883
4120	0.0012269	0.00283384
4121	0.00122809	0.002527
4122	0.00122905	0.00276995
4123	0.00122499	0.00254393
4124	0.00122619	0.0027349
4125	0.00122595	0.00260401
4126	0.00122881	0.00253701
4127	0.00123906	0.00271702
4128	0.00122905	0.00253201
4129	0.00142598	0.00253391
4130	0.00124097	0.00255489
4131	0.0012269	0.00254488
4132	0.00122595	0.00265908
4133	0.00137401	0.00254607
4134	0.00123	0.00276208
4135	0.00123405	0.00254488
4136	0.00123501	0.00254393
4137	0.0012331	0.00346184
4138	0.00122786	0.002496
4139	0.00124383	0.00274515
4140	0.00123978	0.00253987
4141	0.00142384	0.00253987
4142	0.00123692	0.00263214
4143	0.00133801	0.00275016
4144	0.00144601	0.00286222
4145	0.00142598	0.00254488
4146	0.00123596	0.00254297
4147	0.00123286	0.00255013
4148	0.00124812	0.00254488
4149	0.00123596	0.00286317
4150	0.00123096	0.00256801
4151	0.00123096	0.00276995
4152	0.00123286	0.00256181
4153	0.00125003	0.00274205
4154	0.00123501	0.00261712
4155	0.00124002	0.00255299
4156	0.00124002	0.00272894
4157	0.00124621	0.00274396
4158	0.00124717	0.00255799
4159	0.00124097	0.00255799
4160	0.00123906	0.00256491
4161	0.00125289	0.00286913
4162	0.00125813	0.00255489
4163	0.00125003	0.00279284
4164	0.00124502	0.003093
4165	0.0012629	0.00279403
4166	0.00125217	0.00270295
4167	0.00125003	0.00257301
4168	0.00127816	0.00279284
4169	0.00124598	0.002774
4170	0.00125194	0.00258017
4171	0.00124693	0.00264311
4172	0.00124598	0.00257421
4173	0.00125289	0.0029521
4174	0.00124407	0.00258899
4175	0.00124907	0.00258994
4176	0.00125003	0.00258112
4177	0.00125003	0.00278807
4178	0.00125909	0.00269508
4179	0.00124121	0.00256991
4180	0.00124598	0.00279403
4181	0.00124788	0.00280714
4182	0.0013659	0.00286412
4183	0.00136304	0.00280309
4184	0.00125194	0.00257397
4185	0.00125194	0.00293803
4186	0.00125384	0.00257707
4187	0.00125098	0.00258613
4188	0.00125813	0.00257897
4189	0.00125718	0.00276685
4190	0.00125694	0.00345016
4191	0.00126195	0.00258398
4192	0.00126195	0.00259209
4193	0.00126719	0.00277996
4194	0.00125885	0.00259399
4195	0.00125813	0.00272584
4196	0.00126195	0.00258517
4197	0.00126004	0.00300407
4198	0.00128794	0.00260186
4199	0.00126004	0.00259399
4200	0.0012629	0.00266218
4201	0.00127411	0.00279307
4202	0.00126219	0.0027678
4203	0.00127101	0.00258803
4204	0.00126505	0.00258613
4205	0.00126219	0.00279284
4206	0.00126505	0.00258994
4207	0.00128102	0.00271297
4208	0.00127578	0.00261188
4209	0.00127006	0.00300789
4210	0.00127983	0.00259209
4211	0.00127101	0.00259805
4212	0.00127006	0.00267196
4213	0.00127006	0.00278497
4214	0.00127602	0.0027678
4215	0.00128007	0.00260782
4216	0.00128007	0.0025959
4217	0.00127697	0.00339699
4218	0.00128102	0.00256205
4219	0.00139499	0.003088
4220	0.00136089	0.00260091
4221	0.00128102	0.00278497
4222	0.00127506	0.00260687
4223	0.00128388	0.00261092
4224	0.00127602	0.00273395
4225	0.00127888	0.00281
4226	0.00127411	0.00281906
4227	0.00127506	0.00261211
4228	0.00128078	0.00260091
4229	0.00127602	0.00287199
4230	0.00128007	0.00260997
4231	0.00128603	0.00277686
4232	0.00129008	0.00260282
4233	0.00128412	0.00281382
4234	0.00128412	0.00260997
4235	0.00128412	0.00261998
4236	0.00128603	0.00273705
4237	0.00128388	0.00281501
4238	0.00128508	0.00283694
4239	0.00128484	0.00260997
4240	0.00128102	0.00262499
4241	0.00128198	0.00287509
4242	0.00128222	0.00260997
4243	0.00129199	0.00354123
4244	0.00128198	0.00263906
4245	0.00128722	0.00281596
4246	0.00128603	0.00269389
4247	0.00128293	0.00262499
4248	0.00128603	0.00279808
4249	0.00128484	0.00282502
4250	0.00129294	0.00262117
4251	0.00128412	0.00264001
4252	0.00128412	0.00264502
4253	0.00128722	0.00292993
4254	0.00128984	0.00262403
4255	0.00128984	0.00286508
4256	0.00129104	0.00263095
4257	0.0014801	0.00262785
4258	0.00131011	0.00269294
4259	0.00129795	0.00262189
4260	0.00129104	0.00280905
4261	0.00148511	0.00263
4262	0.001297	0.002635
4263	0.00129199	0.00264096
4264	0.00149584	0.00292921
4265	0.00149798	0.00275397
4266	0.00129104	0.00263906
4267	0.0012908	0.00289083
4268	0.00129604	0.00264192
4269	0.00149703	0.00265288
4270	0.00130415	0.003371
4271	0.00130081	0.00258613
4272	0.001297	0.003057
4273	0.00131607	0.00263691
4274	0.00131392	0.00264311
4275	0.00141287	0.00302696
4276	0.0014081	0.00303197
4277	0.00130796	0.00281692
4278	0.001302	0.00264502
4279	0.00130486	0.0026412
4280	0.001302	0.00283813
4281	0.00140095	0.00264001
4282	0.00131321	0.00276279
4283	0.001297	0.00264192
4284	0.001302	0.00306296
4285	0.00131202	0.00264812
4286	0.00130701	0.002666
4287	0.001302	0.00271606
4288	0.001302	0.0028441
4289	0.00130987	0.00283194
4290	0.00131083	0.00265408
4291	0.00130391	0.00267386
4292	0.00130796	0.00285697
4293	0.00130916	0.00266099
4294	0.00131106	0.00278711
4295	0.00130987	0.00265098
4296	0.00149798	0.00288391
4297	0.00132012	0.00319481
4298	0.00131512	0.00264001
4299	0.00131798	0.00277591
4300	0.0015099	0.00267196
4301	0.00132895	0.00290298
4302	0.0013082	0.00267482
4303	0.00131392	0.00292802
4304	0.00131392	0.00277519
4305	0.00132513	0.00267792
4306	0.00130987	0.00295615
4307	0.00131416	0.00285792
4308	0.00131297	0.00267315
4309	0.00131202	0.00276494
4310	0.00131297	0.00268602
4311	0.00132203	0.00297785
4312	0.00131202	0.0026679
4313	0.00131392	0.00290823
4314	0.00131607	0.00267315
4315	0.00131893	0.00288415
4316	0.00152206	0.00306106
4317	0.00131893	0.00268006
4318	0.00131512	0.00285506
4319	0.00131702	0.00287008
4320	0.00131893	0.00270104
4321	0.00132322	0.00268888
4322	0.00133085	0.00268602
4323	0.00151992	0.00351214
4324	0.00132394	0.00267601
4325	0.00132608	0.00268984
4326	0.001333	0.0028832
4327	0.00132298	0.00268698
4328	0.00131893	0.00280094
4329	0.00132012	0.00269389
4330	0.00133991	0.00314188
4331	0.00146794	0.00268507
4332	0.00132418	0.00269198
